Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone,
3Pillar Global," $10,000+ ",None,$150 - $199,"""250 - 999""","Fairfax,",VA,https://clutch.co/profile/3pillar-global,http://www.3pillarglobal.com/,communications@3pillarglobal.com,"
703.259.8900 ",
"QBSW, a.s."," $25,000+ ",None,$50 - $99,"""50 - 249""","Bratislava,",None,https://clutch.co/profile/qbsw,https://qbsw.com/,kvasnovsky@qbsw.com,"
+420775104666 ",
DevelopEx, Undisclosed,None,$25 - $49,"""250 - 999""","Kiev,",None,https://clutch.co/profile/developex-0,http://developex.com/,info@developex.com,"
+38(044)221-78-12 ",
Depex Technologies," $10,000+ ",None,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/depex-technologies,https://www.depextechnologies.com/,sales@depextechnologies.com,"
+13159087430 ",
Vuzum, Undisclosed,None,$25 - $49,"""10 - 49""","Iasi,",None,https://clutch.co/profile/vuzum,http://vuzum.com,info@vuzum.com,"
004 0741 947 308 ",
NGBM Solutions, Undisclosed,None,None,"""10 - 49""","Reno,",NV,https://clutch.co/profile/ngbm-solutions,http://www.ngbm.net,rajan@ngbm.net,"
775.200.0562 ",
Aelius Venture Pvt. Ltd," $1,000+ ",None,< $25,"""50 - 249""","Nadiad,",None,https://clutch.co/profile/aelius-venture,https://www.aeliusventure.com,apps@aeliusventure.com,"
+919426109027 ",
AVAI Mobile Solutions, Undisclosed,None,$150 - $199,"""10 - 49""","Austin,",TX,https://clutch.co/profile/avai-mobile-solutions,http://avaimobile.com/,info@avai.com,"
512.301.9445 ",
Openwave Computing LLC, Undisclosed,None,None,"""50 - 249""","Chennai,",None,https://clutch.co/profile/openwave-computing,http://www.openwavecomp.com/,info@openwavecomp.com,"
(91) 44-42921200 ",
Uncorked Studios, Undisclosed,None,$150 - $199,"""10 - 49""","Portland,",OR,https://clutch.co/profile/uncorked-studios,http://uncorkedstudios.com/,info@uncorkedstudios.com,"
503.610.8052 ",
Simplogics Solutions Pvt Ltd," $5,000+ ",2.3,< $25,"""10 - 49""","Trivandrum,",None,https://clutch.co/profile/simplogics-solutions,http://simplogics.com/,sales@simplogics.com,"
+91 9847050516 ",
"V-Soft, Inc.", Undisclosed,None,$25 - $49,"""50 - 249""","San Jose,",CA,https://clutch.co/profile/v-soft,http://www.v-softinc.com,info@v-softinc.com,"
408.342.1700 ",
Exist Global, Undisclosed,None,$150 - $199,"""50 - 249""","Pasig City, Metro Manila,",None,https://clutch.co/profile/exist-global,http://www.exist.com/,sales@exist.com,"
632-9106010 ",
Modus Create," $10,000+ ",None,None,"""50 - 249""","Reston,",VA,https://clutch.co/profile/modus-create,http://moduscreate.com,sales@moduscreate.com,"
855.663.8727 ",
Asmo Mobile," $1,000+ ",None,$25 - $49,"""50 - 249""","Moscow,",None,https://clutch.co/profile/asmo-mobile,http://asmo.media/,support@asmo.press,"
+7 (926) 973 65 07 ",
Appbirds Technologies," $1,000+ ",5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/appbirds-technologies,http://www.appbirds.co,hello@appbirds.co,"
+91.982.529.4269 ",
OAKLEY MOBILE LTD," $10,000+ ",None,$150 - $199,"""10 - 49""","Basildon,",None,https://clutch.co/profile/oakley-mobile,http://www.o-mobile.co.uk,gavin.talbot@o-mobile.co.uk,"
+44 126 895 3359 ",
Punicapp, Undisclosed,None,< $25,"""10 - 49""","Moscow,",None,https://clutch.co/profile/punicapp,http://www.punicapp.com,info@punicapp.com,"
+7.923.775.43.19 ",
Gravity Works Design & Development, Undisclosed,None,$100 - $149,"""10 - 49""","Lansing,",MI,https://clutch.co/profile/gravity-works-design-development,http://www.gravityworksdesign.com/,info@gravityworksdesign.com,"
517.481.2218 ",
Baymediasoft Technologies," $1,000+ ",None,< $25,"""50 - 249""","Van Nuys,",CA,https://clutch.co/profile/baymediasoft-technologies,http://www.baymediasoft.com,sales@baymediasoft.com,"
+1-201-644-5306 ",
OM Technologies, Undisclosed,None,$100 - $149,"""50 - 249""","Petaling Jaya,",None,https://clutch.co/profile/om-technologies,http://www.omtechnologies.com/,omitsolutions22@gmail.com,"
1.800.22.2166 ",
AppSquare, Undisclosed,None,$100 - $149,"""50 - 249""","Sydney,",None,https://clutch.co/profile/appsquare,http://appsquare.com.au/,enquiry@appsquare.com.au,"
02 88835770 ",
"Bayinteractive, Inc.", Undisclosed,None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/bayinteractive,http://www.bayinteractive.com,info@bayinteractive.com,"
415.529.5000 ",
PathPartner Technology Consulting Pvt.Ltd, Undisclosed,None,$100 - $149,"""50 - 249""","Fremont,",CA,https://clutch.co/profile/pathpartner-technology-consulting-pvtltd,http://www.pathpartnertech.com/,sales@pathpartnertech.com,"
408.242.7411 ",
FATbit Technologies," $1,000+ ",None,$25 - $49,"""50 - 249""","Mohali,",None,https://clutch.co/profile/fatbit-technologies,http://www.fatbit.com/,salesteam@fatbit.com,"
+91 95555 96666 ",
TEEPS," $25,000+ ",None,$150 - $199,"""10 - 49""","Orlando,",FL,https://clutch.co/profile/teeps,https://teeps.org,info@teeps.org,"
407-920-3903 ",
Tryolabs, Undisclosed,None,$100 - $149,"""10 - 49""",None,CA,https://clutch.co/profile/tryolabs,https://tryolabs.com,hello@tryolabs.com,"
415 429 3887 ",
Etrok," $50,000+ ",None,$50 - $99,"""10 - 49""","Moscow,",None,https://clutch.co/profile/etrok,http://etrok.ru,sp@etrok.ru,"
+7 905 863-31-73 ",
Anubavam, Undisclosed,None,None,"""10 - 49""","San Antonio,",TX,https://clutch.co/profile/anubavam,http://www.anubavam.com/,info@anubavam.com,"
800.414.4172 ",
Itsy Bits, Undisclosed,None,None,"""2 - 9""","Ho Chi Minh City,",None,https://clutch.co/profile/itsy-bits,http://www.itsybits.net,brian@itsybits.net,"
84.8.3550.1391 ",
Yugasa Software Labs," $5,000+ ",None,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/yugasa-software-labs,http://www.yugasa.com,contact@yugasa.com,"
91 8800522257 ",
BytePace," $5,000+ ",5,$25 - $49,"""10 - 49""","Omsk,",None,https://clutch.co/profile/bytepace,http://bytepace.com/,call@bytepace.com,"
 ",
Aress , Undisclosed,None,None,"""250 - 999""","Nashik,",None,https://clutch.co/profile/aress,http://www.aress.com/,info@aress.com,"
+91 0253 6621710 ",
Alphapod, Undisclosed,None,$25 - $49,"""10 - 49""","Petaling Jaya,",None,https://clutch.co/profile/alphapod,http://alphapod.com,clayton@alphapod.com,"
60(3)7865.3800 ",
Pixel Lab," $25,000+ ",None,$150 - $199,"""2 - 9""","Bellevue,",WA,https://clutch.co/profile/pixel-lab,http://thinkpixellab.com/,hello@thinkpixellab.com,"
425.533.2227 ",
Rain Agency, Undisclosed,None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/rain-agency,http://mediarain.com/,info@mediarain.com,"
801.802.6464 ",
Appsmob," $1,000+ ",None,< $25,"""10 - 49""","Bryansk,",None,https://clutch.co/profile/appsmob,http://appsmob.ru,info@appsmob.ru,"
+7(499)702-00-41 ",
iFuturz, Undisclosed,None,$25 - $49,"""50 - 249""","Chicago,",IL,https://clutch.co/profile/ifuturz,http://www.ifuturz.com,enquiry@ifuturz.com,"
708.539.9514 ",
Wave Digital," $10,000+ ",5,$100 - $149,"""10 - 49""","Melbourne,",None,https://clutch.co/profile/wave-digital-1,http://wavedigital.com.au/,contact@wavedigital.com.au,"
61 3 9021 7490 ",
Mobile Dimension LLC, Undisclosed,None,$100 - $149,"""10 - 49""","Moscow,",None,https://clutch.co/profile/mobile-dimension,http://www.mobiledimension.ru/en/,info@mobiledimension.ru,"
7-800-555-67-13 ",
Walkwel Technology," $1,000+ ",1.5,$25 - $49,"""10 - 49""","Mohali,",None,https://clutch.co/profile/walkwel-technology,http://www.walkwel.in/,cs@walkwel.in,"
 ",
Webskitters LLC," $10,000+ ",None,$25 - $49,"""50 - 249""","Miami,",FL,https://clutch.co/profile/webskitters,https://www.webskitters.com,sales@webskitters.com,"
732.218.7686 ",
Aryavrat Infotech Inc.," $1,000+ ",None,< $25,"""50 - 249""","Foster City ,",CA,https://clutch.co/profile/aryavrat-infotech,http://www.aryausa.com/,john@aaiplgroup.com,"
+1-6502126127 ",
Unteleported," $5,000+ ",None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/unteleported,http://unteleported.com,hello@unteleported.com,"
 ",
MobiCommerce - Website & Mobile App Builder," $1,000+ ",None,< $25,"""50 - 249""","Irving,",TX,https://clutch.co/profile/mobicommerce-website-mobile-app-builder,https://www.mobicommerce.net/,info@mobicommerce.net,"
347.201.0009 ",
getSmartcoders," $5,000+ ",None,< $25,"""250 - 999""","Bangalore,",None,https://clutch.co/profile/getsmartcoders,https://www.getsmartcoders.com,info@getsmartcoders.com,"
1855-599-6026 ",
CodeIn," $5,000+ ",5,$25 - $49,"""50 - 249""","Jundia,",None,https://clutch.co/profile/codein,http://www.codein.com.br/,biz@codein.com.br,"
11 951763382 ",
TriPoints Consulting," $10,000+ ",None,$50 - $99,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/tripoints-consulting,http://www.tripointsconsulting.com,inquiry@tripointsconsulting.com,"
312.725.4460 ",
Webbleu Technologies Pvt. Ltd.," $1,000+ ",None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/webbleu-technologies,http://www.webbleu.com/,info@webbleu.com,"
+91.997.420.2664 ",
Selesti, Undisclosed,None,$100 - $149,"""10 - 49""","Norwich,",None,https://clutch.co/profile/selesti,http://www.selesti.com,hello@selesti.com,"
+44 16 0376 0767 ",
Winjit Technologies, Undisclosed,None,$50 - $99,"""250 - 999"""," Times Square,",NY,https://clutch.co/profile/winjit-technologies,http://www.winjit.com,contact@winjit.com,"
+1 646 518 7786 ",
Dean Infotech," $1,000+ ",None,< $25,"""50 - 249""","Orlando,",FL,https://clutch.co/profile/dean-infotech,https://www.deaninfotech.com/,sales@deaninfotech.com,"
+1 407-900-0537 ",
Episty," $10,000+ ",None,$100 - $149,"""Freelancer""","London,",None,https://clutch.co/profile/episty,https://episty.com/,hi@episty.com,"
+44 20 7912 0141 ",
Mercury Creative , Undisclosed,None,$150 - $199,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/mercury-creative,http://www.mercurycreative.net,seattle@mercurycreative.net,"
206.569.8656 ",
WorksDelight," $1,000+ ",None,$25 - $49,"""10 - 49""","Mohali,",None,https://clutch.co/profile/worksdelight,http://www.worksdelight.com,contact@worksdelight.com,"
 ",
SSD Software Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/ssd-software-solutions,http://www.ssdsoftwaresolutions.com/,info@ssdsoftwaresolutions.com,"
310.461.1490 ",
Imprezzio Global, Undisclosed,None,$25 - $49,"""50 - 249""","Cluj-Napoca,",None,https://clutch.co/profile/imprezzio-global,http://imprezzioglobal.com,office.cluj@imprezzio.com,"
40 (364) 881.355 ",
Pocket App," $25,000+ ",None,$100 - $149,"""50 - 249""","London,",None,https://clutch.co/profile/pocket-app,http://www.pocketapp.co.uk/,sales@pocketapp.co.uk,"
0044 20 7183 4388 ",
TrioStudio - Mobile Game and App Development, Undisclosed,None,$25 - $49,"""10 - 49""","Kharkov,",None,https://clutch.co/profile/triostudio-mobile-game-app-development,http://www.triostudio.com,sales@triostudio.com,"
38(093)546.15.58 ",
Portable Pixels," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/portable-pixels,http://portablepixels.com/,hi@portablepixels.com,"
+44 20 7428 7613 ",
Cofa Media, Undisclosed,None,$150 - $199,"""10 - 49""","Carlsbad,",CA,https://clutch.co/profile/cofa-media,http://www.cofamedia.com/,info@cofamedia.com,"
877.293.0007 ",
Verge Pipe Media, Undisclosed,None,$100 - $149,"""10 - 49""","Auburn,",AL,https://clutch.co/profile/verge-pipe-media,http://www.vergepipemedia.com,info@vergepipemedia.com,"
334.246.3046 ",
Involution Studios," $10,000+ ",None,$150 - $199,"""10 - 49""","Arlington,",MA,https://clutch.co/profile/involution-studios,http://www.goinvo.com/,info@goinvo.com,"
617.803.7043 ",
Andolasoft, Undisclosed,None,$25 - $49,"""50 - 249""","Bhubaneswar,",None,https://clutch.co/profile/andolasoft,http://www.andolasoft.com,sales@andolasoft.com,"
91.674.258.7439/40 ",
SCHOGINI Systems Pvt Ltd, Undisclosed,None,None,"""50 - 249""","Trivandrum,",None,https://clutch.co/profile/schogini-systems,http://www.schogini.com,info@schogini.com,"
+91 471 2700116 ",
Tierra Innovation, Undisclosed,None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/tierra-innovation,http://www.tierra-innovation.com/,info@tierra-innovation.com,"
347.410.5900 ",
Mobinett Interactive," $5,000+ ",None,$50 - $99,"""10 - 49""","Cambridge,",MA,https://clutch.co/profile/mobinett-interactive,http://www.mobinett.com/,contact@mobinett.com,"
877.704.6662 ",
Guru Technolabs, Undisclosed,None,< $25,"""10 - 49""","Rajkot,",None,https://clutch.co/profile/guru-technolabs,http://www.gurutechnolabs.com,sales@gurutechnolabs.com,"
+91 95109 09066 ",
Blueberry Consultants," $50,000+ ",None,$25 - $49,"""50 - 249""","Birmingham,",None,https://clutch.co/profile/blueberry-consultants,https://www.bbconsult.co.uk/,enquiries-contact@bbconsult.co.uk,"
+44 0121 285 6404 ",
Klunk & Millan Advertising, Undisclosed,None,$150 - $199,"""10 - 49""","Breinigsville,",PA,https://clutch.co/profile/klunk-millan-advertising,http://www.klunkmillan.com/,info@klunkmillan.com,"
610.973.2400 ",
Accella," $10,000+ ",None,$100 - $149,"""10 - 49""","Odenton,",MD,https://clutch.co/profile/accella,http://www.accella.net/,info@accella.net,"
888.856.2664 ",
Codewalla Mobile, Undisclosed,None,$25 - $49,"""10 - 49""","Pune,",None,https://clutch.co/profile/codewalla-mobile,http://www.codewalla.com,cwbizdev@codewalla.com,"
91.20.6529.1823 ",
MobileCoderz Technologies Pvt Ltd," $1,000+ ",None,< $25,"""10 - 49""","Noida,",None,https://clutch.co/profile/mobilecoderz-technologies,http://mobilecoderz.com/,sales@mobilecoderz.com,"
91-01204913548 ",
InventiApps, Undisclosed,None,$25 - $49,"""2 - 9""","Warsaw,",None,https://clutch.co/profile/inventiapps,http://www.inventiapps.com,contact@inventiapps.com,"
(+48)574461922 ",
Axmor Software, Undisclosed,None,$25 - $49,"""50 - 249""","Pescadero,",CA,https://clutch.co/profile/axmor-software,http://www.axmor.com,sales@axmor.com,"
877.772.9667 ",
Fuel4Media Technologies, Undisclosed,None,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/fuel4media-technologies,http://www.Fuel4Media.com,sales@fuel4media.com,"
+91-9810292408 ",
Vinfotech, Undisclosed,None,None,"""50 - 249""","Indore,",None,https://clutch.co/profile/vinfotech,http://www.vinfotech.com,info@vinfotech.com,"
+91-731-699-9399 ",
AFK Applications Inc., Undisclosed,None,$100 - $149,"""2 - 9""","Niagara Falls,",NY,https://clutch.co/profile/afk-applications,http://www.afkapps.com,info@afkapps.com,"
716.297.4644 ",
Netigen Kluzowicz ," $5,000+ ",None,$25 - $49,"""2 - 9""","Krakow,",None,https://clutch.co/profile/netigen-kluzowicz,http://www.netigen.pl,k.koplanyi@netigen.pl,"
+48124177004 ",
Rokk Media," $10,000+ ",None,$150 - $199,"""10 - 49""","Exeter,",None,https://clutch.co/profile/rokk-media,http://www.rokkmedia.co.uk/,info@rokkmedia.co.uk,"
+44 13 9242 4300 ",
Authorselvi, Undisclosed,None,$25 - $49,"""10 - 49""","Vellore,",None,https://clutch.co/profile/authorselvi,http://www.authorselvi.com/,info@authorselvi.com,"
0416.225.2071 ",
Actimedia Digital, Undisclosed,None,$50 - $99,"""2 - 9""","Miami,",FL,https://clutch.co/profile/actimedia-digital,http://www.actimediadigital.com,info@actimediadigital.com,"
954.383.2028 ",
SpotOn Software Pvt. Ltd., Undisclosed,None,$25 - $49,"""10 - 49""","Pune,",None,https://clutch.co/profile/spoton-software,http://www.spotonsoft.com/,mandar@spotonsoft.com,"
093.2561.7111 ",
Master Creationz," $1,000+ ",None,< $25,"""10 - 49""","Mohali,",None,https://clutch.co/profile/master-creationz,http://mastercreationz.com/,biz@mastercreationz.com,"
 ",
Medma Infomatix Private Limited, Undisclosed,None,< $25,"""50 - 249""","Lucknow,",None,https://clutch.co/profile/medma-infomatix-private,http://www.medma.net,sales@medma.net,"
91.522.492.3472 ",
Transition Computing ," $10,000+ ",None,None,"""10 - 49""","Milton Keynes,",None,https://clutch.co/https%3A//clutch.co/profile/transition-computing,http://www.transitioncomputing.com/,solutions@transitioncomputing.com,"
01908 657960 ",
AlignMinds Technologies Pvt. Ltd., Undisclosed,None,< $25,"""50 - 249""","Kochi,",None,https://clutch.co/profile/alignminds-technologies,http://www.alignminds.com,info@alignminds.com,"
0484.2785.833 ",
MindSmack, Undisclosed,None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/mindsmack,http://www.mindsmack.com/,Sales@MindSmack.com,"
732.348.8785 ",
OTS Solutions," $10,000+ ",None,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/ots-solutions,http://www.otssolutions.com,sales@otssolutions.com,"
732-588-7500 ",
Miracle Group," $1,000+ ",None,< $25,"""50 - 249""","Chandigarh,",None,https://clutch.co/profile/miracle-group,http://www.miraclegroup.com,marketing@miraclegroup.com,"
+91.0172.4002191 ",
Azur Mobile, Undisclosed,None,$50 - $99,"""2 - 9""","Nice,",None,https://clutch.co/profile/azur-mobile,http://www.azurmobile.fr,,"
 ",
01 IT Solutions," $1,000+ ",None,$50 - $99,"""2 - 9""","Westmont,",IL,https://clutch.co/profile/01-it-solutions,http://01itsolution.com/,info@01itsolution.com,"
331-425-5135 ",
Moby," $1,000+ ",None,$150 - $199,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/moby,http://www.mobyinc.com/,hello@mobyinc.com,"
877.580.6629 ",
BlueApple Technologies Pvt Ltd," $5,000+ ",None,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/blueapple-technologies,http://www.blueappleonline.com/mobile-application-development.php,info@blueappleonline.com,"
+91 120 427 3460 ",
Sybrant Technologies, Undisclosed,None,< $25,"""50 - 249""","Salt Lake City,",UT,https://clutch.co/profile/sybrant-technologies,http://www.sybrant.com,info@sybrant.com,"
801.440.9414 ",
TriKonnect Technologies, Undisclosed,None,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/trikonnect-technologies,http://www.trikonnect.com,info@trikonnect.com,"
91.934.171.9191 ",
JPD Studio, Undisclosed,None,$100 - $149,"""2 - 9""","New York,",NY,https://clutch.co/profile/jpd-studio,http://jpdstudio.com/,design@jpdstudio.com,"
212.213.1595 ",
RailsCarma," $5,000+ ",None,< $25,"""50 - 249""","Brooklyn,",NY,https://clutch.co/profile/railscarma,https://www.railscarma.com,sales@railscarma.com,"
254.207.0727 ",
Apptraction, Undisclosed,None,None,"""50 - 249""","New York,",NY,https://clutch.co/profile/apptraction,http://www.apptraction.com/,contact@apptraction.com,"
800.827.2037 ",
Trancis," $1,000+ ",None,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/trancis,http://trancis.com/,mail@trancis.com,"
+91-8285633167 ",
CrowdTorch, Undisclosed,None,$150 - $199,"""10 - 49""","Austin,",TX,https://clutch.co/profile/crowdtorch,http://www.crowdtorch.com/,crowdtorch@gmail.com,"
866.276.9367 ",
StableFlow, Undisclosed,None,$25 - $49,"""10 - 49""","Khakov,",None,https://clutch.co/profile/stableflow,http://www.stableflow.com,sales@stableflow.com,"
1.718.395.3674 ",
Osiztechnologies Limited," $100,000+ ",None,$50 - $99,"""50 - 249""","Madurai,",None,https://clutch.co/profile/osiztechnologies,http://osiztechnologies.com/,angeljonesosiz@gmail.com,"
+91 452 2482754 ",
aCoobe, Undisclosed,None,$50 - $99,"""10 - 49""","Vilnius,",None,https://clutch.co/profile/acoobe,http://www.acoobe.com,contact@acoobe.com,"
- ",
Wowza Inc., Undisclosed,None,None,"""2 - 9""","Minneapolis,",MN,https://clutch.co/profile/wowza,http://wowzaapp.com/,,"
(612) 435-7100 ",
Suntist Labs Pvt Ltd," $1,000+ ",None,< $25,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/suntist-labs,http://www.suntist.com,contact@suntist.com,"
 ",
GogoApps Ltd., Undisclosed,None,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/gogoapps,http://www.gogoapps.io/,hello@gogoapps.io,"
 ",
Official Gates Technologies Private Limited," $1,000+ ",None,$25 - $49,"""50 - 249""","Chennai,",None,https://clutch.co/profile/official-gates-technologies-private,http://www.officialgates.com,support@officialgates.com,"
91.44.6461.2526 ",
MobeXS," $5,000+ ",None,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/mobexs,http://mobexs.com/,ask@mobexs.com,"
+375 29 624 62 56 ",
